pitch_mean,pitch_std,speech_rate,silence_ratio,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,mfcc_means,mfcc_kurtosis,mfcc_skewness,file_name
1116.129150390625,888.1956176757812,123.046875,0.6360627690754324,2031.686159170748,2342.1054787321527,4449.031225027338,"[-369.0960693359375, 111.05924987792969, 12.009313583374023, 16.04183006286621, 1.7825570106506348, 3.2424862384796143, -7.243903636932373, -3.652266263961792, -2.1160783767700195, -0.2907285988330841, -4.583244323730469, -0.28139612078666687, -3.820725202560425]","[-0.5405882937487854, -0.1349413648071942, 1.1492477901806861, 2.3303105312247103, 0.7240713381917132, 0.8866255708391306, 0.3451411631896395, 1.1555073683224455, 1.2240663845804853, 1.0475253829611981, 0.5719820514738267, 1.3355031728334117, 0.9548554966331086]","[0.5962950514816651, 0.6795911055084093, -0.6772182519323104, 0.30416184412429287, -1.0418140100419915, -0.9446003278553032, -0.8318209032808491, -1.066000021032154, -0.8706443447174268, -0.330189805167597, -0.6916233995233558, -0.32885762385130046, -0.5016452631443369]",adrso066.mp3
1134.7489013671875,935.8070678710938,123.046875,0.6695241653724989,2162.140180104034,2439.8705690585866,4728.114519439172,"[-404.6505432128906, 103.43217468261719, 21.742298126220703, 20.11288833618164, 9.451562881469727, 6.554548263549805, -11.156098365783691, -6.30362606048584, -10.661360740661621, -4.631593227386475, -5.476661682128906, -3.1137208938598633, -2.316042900085449]","[-0.2207176969300031, 0.9431051670189925, 1.902215685313175, 2.2155638981213484, 2.346325020417564, 2.262828983502592, 0.9277316988772752, 1.1308873265420916, 0.5485310047120717, 1.1051082537434844, 1.174718538056542, 0.7938466050765491, 0.7993973716927512]","[0.8919170116786965, -0.2020512734495735, -0.42458541993450405, 0.38969348526029063, -0.9488865435044362, -0.9566252833499475, -1.0740761357373731, -0.6358204801090245, -0.9429533063618524, -0.5759065385897375, -0.7194274870369451, -0.1984585739697816, -0.5340856331777505]",adrso068.mp3
1274.355712890625,958.2811889648438,123.046875,0.9700384845751895,2740.010371060848,2868.1358033797414,6117.585284851956,"[-445.81097412109375, 81.91549682617188, 20.42007064819336, 13.86474609375, 5.7995195388793945, 5.511533737182617, -2.2937119007110596, -1.8379164934158325, -0.17983098328113556, 0.881750762462616, -1.2087169885635376, -0.8020286560058594, -1.1963881254196167]","[5.3078270906997655, 0.2844137992885645, 2.4725686663996083, 4.27202826440487, 6.300155141345915, 2.6291694303282815, 0.9794921598036384, 1.1816217833277314, 2.0273820468876496, 1.6940316544824041, 1.1905815232576709, 1.7448004868629443, 1.3335287766986976]","[1.153668634723133, 0.7390355877335252, -0.22362412903329643, -1.2806441431289717, -2.2206756540682346, -1.2996748810086804, -1.2013889731306584, -1.1710032272767266, -0.8112330618826744, -0.1139782954746328, -0.5836496433446564, -0.7883254442026121, -0.5522957576442451]",adrso070.mp3
685.7764892578125,625.4418334960938,117.45383522727273,0.5727146018802118,1381.2040063909005,2115.7136869761953,2778.543713812292,"[-389.36871337890625, 133.88592529296875, 17.1348934173584, 15.687643051147461, 18.541095733642578, 6.6542463302612305, 3.993427038192749, 1.389419674873352, -0.9922076463699341, 1.6251981258392334, -3.4514784812927246, 0.9538896679878235, -3.338470697402954]","[1.2935748975658994, -0.38216488794544023, 1.407053364998709, 1.6601959352185744, 2.740137037614276, 1.9405719877137964, 1.3139351345586645, 0.8096519061347278, 0.9490115942505546, 1.3653804770170215, 2.773488562509365, 0.9746579745728119, 0.5923487344363165]","[1.0321310171827875, 0.4421276700587347, -0.8639849401442247, -0.16045217797985015, -0.9042082007797336, -1.2518493124904857, -0.5681134819338849, -0.9738794464874712, -0.6305248601965316, -0.22528737898686832, -0.9930002126982342, 0.32417931365767866, -0.32885263041445]",adrso071.mp3
1166.8568115234375,926.1571655273438,135.99917763157896,0.3965261240457556,1794.4592059355468,2050.226162500895,3650.209302427252,"[-377.2516174316406, 118.85393524169922, 2.226618766784668, 10.75767707824707, -0.7936054468154907, -3.6126668453216553, -15.178098678588867, -5.6933746337890625, -6.210806369781494, -6.666819095611572, -4.824414253234863, -1.9594005346298218, -7.824579238891602]","[-1.1399201399726815, -0.14681890696926914, -0.31580127644086753, 0.19581711732022367, 0.2970244108643576, -0.3662593607846323, -0.684246244483111, 0.34950869238440196, 0.03823905987174747, 0.2745013901578135, 0.3940150382686287, 0.2753806944482533, 0.013289601758032177]","[-0.21348094289445502, -0.4146076197638297, -0.2359165384716956, -0.025481540623098792, -0.748769852381379, -0.3758868458864148, -0.4597262558805963, -0.5552841622375531, -0.47738144598282684, -0.649625191111439, -0.3682082909498712, -0.07653899267162052, -0.46572404103327886]",adrso072.mp3
616.5107421875,577.4574584960938,135.99917763157896,0.5885458273181134,678.4098869836861,725.9250659528429,1343.8574606748548,"[-379.4409484863281, 173.94281005859375, 6.534791469573975, 12.870253562927246, 25.3964786529541, -11.047880172729492, -3.648756742477417, 5.4588494300842285, -7.004944324493408, 1.59965980052948, 1.616251826286316, -9.799169540405273, 0.686137855052948]","[1.2435840717273932, 1.711071351521709, 1.517553816343078, 1.8402115857664265, 3.0058351478531824, 0.27907321539224306, 0.6434348362064379, 1.8627000758364503, 0.8444881481256172, 1.3288456697039983, 1.5114448916236425, 0.6814646384747531, 1.5964283755391548]","[0.23584227651751333, 0.423607218066174, -0.9570125683129906, -0.539234044224286, -1.0434103523997291, -0.868749986112618, -0.8153910945007502, -0.6521345332214039, -0.863411859008088, -0.9639137618485999, -0.3016409404621636, -0.6110888557321029, -0.4850042764118787]",adrso074.mp3
445.06842041015625,279.8193359375,117.45383522727273,0.5638338057944015,1345.905860199764,2128.1855834076614,2766.763342432229,"[-385.300048828125, 133.2478790283203, 37.245872497558594, 11.847208976745605, 9.597297668457031, 11.048406600952148, -1.6249949932098389, 4.183903217315674, 2.2837486267089844, 7.270382881164551, 1.6855748891830444, 2.8045690059661865, -3.3837907314300537]","[0.029974884243309408, 0.9326670029263231, 2.450622829357516, 2.453992333288891, 4.710913291746684, 1.155424821019289, 0.2947554725056305, 1.1545284745318636, 0.8884147301823009, 2.276715145689529, 0.9854193298816512, 2.4874463963010607, 0.7748985215952828]","[0.9147600535511945, -0.1008635225291925, -0.033994820585334824, -1.136068201500721, -1.9312457698427459, -0.9961399517070193, -1.0452863597885356, -0.9832444988230881, -0.8056284732020099, -0.05488868506936372, -0.5147737819136027, -1.044914631868817, -0.9335445335242868]",adrso075.mp3
603.9725341796875,460.68487548828125,123.046875,0.8403319154870651,2058.9817760979863,2776.8757141523206,5106.876333458836,"[-546.31787109375, 100.18557739257812, 31.122480392456055, 14.196996688842773, 16.9237117767334, 15.62028980255127, 8.504305839538574, 6.728396415710449, 6.590985298156738, 4.344403266906738, 0.23271013796329498, 1.4470582008361816, -0.09549302607774734]","[5.038591759147467, 1.4697813726193019, 3.4948857742688118, 2.8530192647808406, 2.0155921218843273, 4.655804063193443, 2.1714660477525234, 1.681686197260321, 1.3758706566031398, 0.7840975886538275, 0.5779264836723761, 0.7466173610122357, 2.8614946918637942]","[0.07901407702743359, 0.6686057318619856, 0.9004800187674946, -0.7513883798307007, -1.0284112935084233, -1.4240128518557291, -0.9052164188908212, -0.4614215780272961, -0.36478973850527047, -0.3411648845251191, -0.3002482941346131, -0.4369501470685917, -0.5050858286136164]",adrso077.mp3
403.2812805175781,448.9004211425781,123.046875,0.0003412575741518209,1432.0206265516726,2311.764904210143,3146.312897556411,"[-414.07464599609375, 117.60232543945312, 21.91876220703125, 17.95206642150879, 16.56744956970215, 18.72142219543457, 7.38236141204834, 10.422425270080566, 6.0694684982299805, 5.859110355377197, 1.1715587377548218, 3.9207112789154053, 0.5250324606895447]","[6.400540481021302, 3.8928098866829526, 9.066160985959403, 5.816443642763561, 3.4832623647757073, 3.770815798657738, 2.9634638336934414, 2.1131519276953084, 1.991671951570801, 1.1576100504446956, 3.885781166027977, 2.5503725865938582, 1.3685689362699511]","[2.0399424872332528, -0.6395010821987094, -2.3619747931816715, 1.4319721008658928, -1.4526484593393743, -1.0825042811265488, -1.381024365190754, -5.738165323055463e-06, -0.18745160128602678, -0.5252471574548697, -1.148603439131541, -1.1207026111646003, -0.6760284282788617]",adrso078.mp3
467.7112731933594,396.72186279296875,103.359375,0.6152844781376828,993.1814247905567,1720.762822110001,1711.9424097315275,"[-428.1372985839844, 149.3097686767578, 37.53974914550781, 13.0908784866333, 14.752825736999512, 5.55093240737915, 0.828259289264679, 0.3550443947315216, 1.775219202041626, 1.814334511756897, -0.3828527331352234, 1.5991839170455933, 0.7957032918930054]","[0.2565877875120277, 0.14224472975717006, 2.5666643935296563, 1.2814064554415765, 2.317889402237782, 0.1550365069594224, 0.24101104486250824, 0.8756223287851728, 0.3921963591836697, 0.6298961048489913, 1.2355131759217812, 0.6868754570913511, 0.5144748336445177]","[0.4389263668193919, 0.12038286940019412, -1.0942796579654934, 0.14438361163955296, -0.874480822114802, -0.9233532438789485, -0.872885674665155, -1.0682050301179504, -0.7633688420112575, -0.554503218623089, -0.9820865162034448, -0.14892039124318926, -0.015909843552185696]",adrso083.mp3
946.302978515625,783.9384765625,123.046875,0.6272998446792095,1869.0927757296897,2166.47392819378,3956.641981000496,"[-409.47607421875, 118.87860107421875, 18.113374710083008, 9.377869606018066, -1.4643065929412842, -2.4472923278808594, -13.197147369384766, -7.332413196563721, -8.159332275390625, -5.343837738037109, -2.9281699657440186, -3.002753257751465, -2.407682418823242]","[-0.6729456312043767, -1.0503500752987254, 1.3842486733697141, 1.7156942260274217, 0.5939814390251055, 1.247047585890634, -0.39618188894063255, 0.535951289588362, -0.11955390114856534, 0.4590865734595795, 0.9034432295563684, 0.24094153983586164, 0.451320274610723]","[0.49306241527083194, 0.29642656821398655, -0.8853415691145624, 0.3961547540470329, -0.8530935271353883, -0.13175266552050965, -0.6440949709902901, -0.42415449146287143, -0.6414223181172108, -0.7303634158664873, -0.6035294912525655, -0.5586804391148137, -0.575826972722089]",adrso088.mp3
1342.5694580078125,1060.64013671875,129.19921875,0.4004810226042296,1863.9199819252149,2146.841160958523,3663.5856774345575,"[-378.3851013183594, 118.18156433105469, 21.778202056884766, 12.530479431152344, 1.4452751874923706, -1.1112877130508423, -12.108681678771973, -9.803597450256348, -6.566591262817383, -1.8491077423095703, -4.147904872894287, -1.3939828872680664, -3.2646257877349854]","[-1.0441523418293355, -0.9935374591076553, 1.0634490677009198, 0.47316596152609236, 0.6646220670785659, 0.8481940189834298, -0.5801579946448854, -0.06350947107217753, 0.04216717351327981, 0.2490408880358399, 0.5971608064951086, 0.48127491157333724, 0.21956347336776805]","[-0.07044739017222815, -0.42503394824775653, -0.3450038833003596, -0.01953435183752494, -0.825698774123341, -0.8616316239445463, -0.5022929067550352, -0.6201849360198937, -0.35059987123176883, -0.3041456588819363, -0.43651690190520076, -0.13303689144993897, -0.4487470236566349]",adrso089.mp3
922.6055297851562,674.02392578125,117.45383522727273,0.7815313951710472,2372.3582700241914,2834.0797026108708,5817.3868526521865,"[-485.16094970703125, 98.16632080078125, 16.465017318725586, 11.266634941101074, 6.091562271118164, 8.399407386779785, 0.9070389866828918, 3.4545624256134033, -0.8718547821044922, 1.575954556465149, -2.7825610637664795, 0.781707227230072, -3.660055160522461]","[14.333585711982238, 6.452202712237856, 8.029820573553367, 5.567888130892701, 6.88193150294358, 4.3927948290444006, 5.457487417655008, 3.631434928150484, 1.7826663199417894, 2.417503157065454, 1.2644102074131638, 0.9606829957305929, 2.4219229260547035]","[1.1185820578976964, 0.2905723499786796, -2.1097621144088925, 0.9570388732261976, -0.5912770218607943, -1.624350545013924, -1.7106707940594237, -1.217505324683712, -0.851554809427979, -0.8776624876953706, -0.5869132271733055, -0.21438799492559749, -0.8047610607278397]",adrso090.mp3
605.7017822265625,532.29931640625,151.99908088235293,0.3489772658835989,990.1615657997768,1473.215345436498,1776.2011463105366,"[-273.4185485839844, 157.44586181640625, 12.451567649841309, 20.006057739257812, 9.92297077178955, -5.723817348480225, -0.7383573651313782, -4.317216873168945, -3.0274288654327393, -0.11715804785490036, -2.917851209640503, -2.3915233612060547, -3.6166770458221436]","[-0.14178118099890558, 0.24552360175417132, -0.5215994727590654, 0.41898581019036873, 0.24254451065396943, 0.09665386473262938, 0.34436670769688016, 0.5753060870967683, 0.2622204897632532, 0.15869933583075824, 0.03725254707863801, -0.13397199141178717, 0.19374569171909695]","[0.18319754596358281, -0.38068309961660096, -0.4050009729734712, 0.1666337224454672, -0.4711923691451574, -0.5359890235146767, -0.06962507684242351, -0.6011126800983162, -0.46587462416208614, -0.5006804617932638, -0.2811414663263251, -0.22251365979901983, -0.28939929577403506]",adrso092.mp3
1190.797119140625,829.2020874023438,123.046875,0.42728788966286446,1606.6020877171813,1917.4412028592558,3183.6904864869052,"[-364.4566345214844, 137.58404541015625, -5.299526691436768, 4.314398765563965, -2.369565486907959, -6.032267093658447, -10.480772018432617, -4.514636993408203, -5.66251802444458, 0.8676956295967102, -4.002457141876221, -3.3215785026550293, -7.132392883300781]","[-1.0955177513769223, -0.6603313939317559, 0.7134832199829928, 1.2310672333372379, 0.9969249418464896, 0.2621631893821199, 1.059939923869078, 0.12689116655756294, -0.5794604423023726, 0.817845797106564, 1.0049760052176477, 0.8026139187115651, 1.4178937763855943]","[0.2935865706827311, -0.0825413011020135, -0.5296958673114465, -0.010123664954216042, -0.8850304226726977, -0.8433270104536534, -0.4398164600477432, -0.6479195689572919, -0.4391311486909074, -0.32051990249217466, -0.47716570242139655, 0.047870990106563004, 0.0689160267426838]",adrso093.mp3
516.4387817382812,395.4941711425781,135.99917763157896,0.5203421970465556,593.155090799418,635.568796910922,1055.5157048880465,"[-294.65643310546875, 150.9749298095703, 25.279327392578125, 8.38545036315918, 13.85280990600586, -7.522674083709717, -8.177474021911621, -0.7681965827941895, -2.3655319213867188, 3.4817376136779785, 3.7511162757873535, -3.4672129154205322, -1.571341872215271]","[-1.0139473796678284, -1.0068535091110375, -0.12342908053664026, 0.48853416041485165, 2.6811858935443027, -0.28988652423246686, 0.3153382948587087, 1.6235723924490681, 0.40053835604491494, 0.88405875473818, 0.9521213046263703, 0.6389421893870564, 0.6695663968419177]","[0.18312058711270723, 0.05424289559436548, -0.6967188305644196, -0.8801804428707646, -0.8263240964529992, -0.6717309163222626, -0.8826147851917667, -0.6350889634984206, -0.692189167343174, -0.582973294116079, -0.32073301905678264, -0.7283871370451254, -0.6138853341465003]",adrso098.mp3
1138.9195556640625,866.482421875,135.99917763157896,0.6285238801152088,1921.4871038853207,2250.558031564146,4128.039418575136,"[-409.2474060058594, 118.43965911865234, 15.0558443069458, 10.526284217834473, -2.167773962020874, 2.410583734512329, -8.933621406555176, -7.8232574462890625, -1.2696852684020996, 0.11031192541122437, -3.954749822616577, -4.523074150085449, -4.849039554595947]","[-0.8435101681059183, -0.7631357466295929, 0.7476097286770016, 1.880585600995782, 1.2312856999844968, 2.375291490417463, -0.09012831062254589, 0.3952578615944997, 1.3653798816384546, 1.096988249057345, 0.36532069372384246, 0.4556434482013221, 0.024737219796731935]","[0.531631927174307, 0.4274439953078226, -0.43922027958774973, 0.4838296144210911, -0.9390639077870311, -0.08950830888562106, -0.7365241519308005, -0.792273770786143, -0.33925618629354815, -0.38820274069228006, -0.5277686156930625, -0.3851561246015473, -0.5784126534541849]",adrso099.mp3
756.2869873046875,823.431396484375,129.19921875,0.567348125602643,1675.643674209118,2164.2654376327364,3578.036115269461,"[-467.4561462402344, 123.34986877441406, 37.13813781738281, 25.361522674560547, 7.041171550750732, 5.665102958679199, -7.875226020812988, 0.20514680445194244, -0.9268851280212402, -1.7292078733444214, -3.745326280593872, -0.569495677947998, -3.8407933712005615]","[0.03843645762256598, 0.46306150077658614, 1.774174383427063, 2.8731350412907526, 1.0306684049543593, 0.9520267642949345, 0.08234408145762906, 1.49704747446318, 1.861061031743974, 0.8964175520487574, 1.3552711853485224, 0.7533550761369208, 0.9425020652646006]","[0.774952764915022, -0.2393157871439155, -0.5668544335871073, 0.43574906998234125, -1.1099566544252222, -0.9954168886529466, -0.8499771823747084, -0.8757245787966242, -0.8723788705938992, -0.7423556084784159, -0.8349267797879066, -0.03703119780773948, -0.8396154115501546]",adrso106.mp3
1064.879150390625,779.114990234375,117.45383522727273,0.5473100606777833,1424.8394776427226,1825.7392868193429,2693.953226199952,"[-450.4449462890625, 139.03652954101562, -3.247326612472534, 15.653729438781738, 4.033728122711182, 2.5885677337646484, 2.3360283374786377, -2.61838698387146, -1.5287723541259766, -4.794375419616699, -5.186717510223389, -3.5853111743927, -3.4003114700317383]","[-0.1329516157412951, -0.7196241695745336, -0.4632414711937183, 1.1606490136537406, 1.8437891772339947, 1.421940930650437, 0.6204497713129982, 1.2061628297781182, 1.299284141484307, 0.9513046781051941, 0.9891066870844099, 0.37587529170619893, 0.0556650914239083]","[0.4961806904488942, 0.5109378510756637, 0.42206971376320507, 0.44164451882549766, -0.8397032117040824, -0.8418548542339254, -0.8023067546040467, -1.014833484749329, -1.0020147380706788, -0.7941442938539448, -0.6406059861782321, -0.4819283249608286, -0.3977073366288345]",adrso108.mp3
1060.4501953125,850.7460327148438,117.45383522727273,0.5512955973380267,1934.7831459031443,2215.6784351706924,3943.7644958496094,"[-348.3070983886719, 114.83363342285156, 8.887520790100098, 14.576654434204102, -2.9969961643218994, -5.7834367752075195, -13.01457691192627, -4.37433385848999, -5.923027038574219, -2.0369932651519775, -4.521328926086426, -4.046119689941406, -4.389023303985596]","[1.3986693853222096, 1.3958545897798036, 1.025356780561176, 1.8661470331996295, 2.4394357275871137, 1.1005308897635047, 0.8211478533508667, 1.2216823374124077, 0.9110717574550762, 0.4029308667778029, 0.3530971695885463, 0.3770264883267078, 0.7025104582729891]","[0.4072762884215274, -0.7703183198093689, -0.3664946425059029, -0.11962389644683612, -1.0865572431330268, -0.14634300286845814, -0.5611532421916431, -0.4060992317422775, -0.6332283890202974, -0.6837870784487332, -0.6375355605911823, -0.4642136823562136, -0.5296301171816269]",adrso109.mp3
755.3339233398438,745.9854125976562,129.19921875,0.689118936859062,1355.0138817875263,1988.3050154246844,2945.073400335273,"[-437.8548889160156, 116.9063491821289, 32.711673736572266, 14.40140151977539, 10.54419994354248, 8.4644136428833, 4.623893737792969, 1.2036728858947754, -3.107243299484253, -3.708416223526001, -3.4633700847625732, -2.163675546646118, -2.8812344074249268]","[0.25461562636811896, -0.6537411066555983, 2.2545329579219846, 2.570844251135883, 1.7332680409580066, 2.4470553277491174, 0.960704367042005, 1.6592977241313145, 0.6829221970479278, 0.9816370539251902, 1.3850363782115984, 1.3575429772797447, 1.627851376004803]","[1.125244259890685, 0.8687571525427625, -1.3841010316267788, 0.17378870740646396, -0.19842735799384545, -1.034165982398336, -0.8585509217909776, -1.1790510117966928, -1.013771586457328, -0.8730682445759045, -0.6940143950239839, -0.34784331687880604, -0.7665245104580256]",adrso110.mp3
572.1104736328125,595.9291381835938,129.19921875,0.6036465823517749,1495.1770959607588,2118.972808796205,3232.7902785818565,"[-336.8653869628906, 129.17398071289062, 23.12393569946289, 20.63469696044922, 0.246318519115448, 11.671737670898438, 1.9234548807144165, 2.3817977905273438, 3.7108371257781982, 4.14699125289917, -5.994787216186523, -1.1576505899429321, -8.8732328414917]","[-0.19864926467785393, 0.15847072191692035, 1.9618732455284258, 1.667736482102753, 1.02675711343917, 2.5082742072842086, 0.9997308045790967, 0.9329045402728213, 2.432901648059265, 0.6023152930796649, 1.2648743600672239, 1.854731527762934, 0.4745714520187341]","[0.7328501347290263, 0.004672640673892265, -0.8056583739343217, 0.252632798796693, -0.6387697838774103, -0.9936661892532416, -0.8891412367679603, -1.0377652651751321, -0.9625251218313347, -0.02454226340993911, -0.8841942599259471, -0.099004758849123, -0.33251471213506967]",adrso112.mp3
1178.843505859375,898.53173828125,123.046875,0.5767377436157552,1770.0465332592394,2039.9127544730613,3504.6833852703653,"[-298.17510986328125, 122.569580078125, -5.406917095184326, 13.860057830810547, 2.0628457069396973, 3.3835337162017822, -9.367443084716797, -1.1098480224609375, -3.8204188346862793, -2.1125130653381348, -5.088414669036865, -3.5130865573883057, -5.174032211303711]","[-0.6939089775444391, 0.7430075705016042, 0.23156644074534594, 1.3302718291605906, 0.2079246067309879, 1.0751907667245701, 0.37987565346722496, 1.3529982139537173, 0.3056302729378646, 1.6292337693463903, 1.062380124508084, 1.3303908531653539, 0.3155803438216487]","[0.4954378843206041, -0.19078703532129015, -0.7101435394194127, 0.5917811020535251, -0.7317205286048589, -0.8891061584109836, -0.7402104896113989, -0.4945528376608373, -0.7062638291241603, -0.6866939636413681, -0.2735170518252914, -0.38225119844737176, -0.42724112955132787]",adrso113.mp3
1299.9412841796875,880.8389282226562,123.046875,0.7126763622261004,1782.3842695568671,1926.5248039297173,3370.5725773805093,"[-337.7917785644531, 121.85621643066406, -25.99108123779297, 19.172195434570312, -1.6995025873184204, -7.221573829650879, -2.597625970840454, -2.5461361408233643, 3.742119550704956, -1.5449435710906982, -3.431652545928955, -7.5051960945129395, -4.816195487976074]","[0.48800742737169944, 1.2761074498504552, 3.6933249141950153, 4.415458711925501, 2.832146799456871, 4.214171727457333, 1.6150449275562746, 1.379268127014135, 0.6626339297576278, 0.6769043730366975, 1.7511465401166726, 1.9593449588010206, 2.071564934802331]","[1.2248806644562935, 0.7138772433739389, -1.1974525986805182, 1.4993029438796068, -1.4408239006880728, -1.1505235614159584, -1.2126356937722516, -1.1624694239799727, -0.5981673390951181, -0.8832338030244926, -0.3095064479642017, -0.5333720240379568, -0.1786926707374857]",adrso116.mp3
771.7422485351562,584.77294921875,123.046875,0.621127645708432,1608.208775597566,2147.5608978538435,3331.0629166712242,"[-456.0097961425781, 131.6947784423828, 10.318364143371582, 4.390153408050537, 4.357644557952881, 0.8093610405921936, -9.088485717773438, -0.13696449995040894, 1.2147802114486694, 1.5938771963119507, -3.134695291519165, -1.9591519832611084, -6.067594528198242]","[0.051684472838241735, 0.968319559109823, 1.8524835747514734, 1.933309964310471, 2.9946638059958257, 1.718563197791715, 1.548246979114979, 1.8902541537837072, 1.5343158291465668, 1.1223402241661695, -0.2538026951826047, 1.1680742731221434, 0.8546022006310174]","[0.8579155475691544, -0.1513565321433522, -1.1788849636918086, -0.3388217854994861, -0.9784063500889374, -0.6151501186033784, -0.946289576284571, -0.4614325306384383, -0.7042288949903689, -0.7158955161878693, -0.5843783159169185, -0.7623089702361177, -0.8300983130940994]",adrso117.mp3
820.402099609375,749.4649047851562,117.45383522727273,0.3588253992086907,1668.4074862445348,2009.4165378309503,3260.449158862684,"[-373.61566162109375, 129.34764099121094, 3.668067455291748, 23.352083206176758, -3.588566541671753, -7.640736103057861, -4.745167255401611, -1.0577653646469116, -4.671429634094238, 0.6724695563316345, -4.477592468261719, -1.947330355644226, -7.096658229827881]","[-0.756624136855871, 0.3367874299311735, 0.6692426168714634, 0.40899264205745567, 1.0440648238200625, 0.8426973519924355, -0.20739900483330675, 0.17428122702907256, 0.6139662374795134, 0.6465437150357167, 0.37868001458568035, 0.22206066299663485, 0.27832681201393683]","[0.2428030578794238, -0.4665834368817072, 0.20230290125540457, -0.42144185418450925, -1.1340037248218795, -0.34868550720160973, -0.5138224225930037, -0.367617107104272, -0.5783593525974381, -0.4488450826218939, -0.36459998972677415, 0.03607257478170005, -0.4017470730098701]",adrso118.mp3
713.3589477539062,703.585205078125,123.046875,0.8315416526559698,1785.9447721745867,2383.551309511589,4155.767272059845,"[-412.3033447265625, 114.29560852050781, 20.270204544067383, 18.247394561767578, 6.452550888061523, 9.640837669372559, 1.4866183996200562, -1.2575113773345947, 1.8388135433197021, 2.654838800430298, 0.8227717280387878, -0.5114860534667969, -1.8727953433990479]","[1.9996317917129902, 1.8641589152086393, 4.217674721527284, 5.801766065768518, 4.773236215517635, 3.073830871994007, 2.685258553260465, 3.3884279628337106, 2.422408554782967, 3.748249544273265, 2.6315972153341427, 1.7216147004190399, 1.487332776205549]","[1.7146144540599575, 0.9621796212565247, -1.5613856511165973, 1.3094789542851664, -1.906727246500657, -0.3136364901031501, -1.5147639664938128, -1.579276208558171, -1.2894996573738142, -1.5450440432443906, -1.0940581675445291, -0.7024739317138264, -0.12548368378704822]",adrso121.mp3
820.8912963867188,563.7796020507812,123.046875,0.7101532037448888,1504.188330799344,1905.8457813057435,2839.125995128327,"[-257.21002197265625, 137.59788513183594, -8.665879249572754, 14.969733238220215, 7.1211628913879395, 0.37947240471839905, -8.315325736999512, 5.163917541503906, 0.43249425292015076, 0.9607492685317993, -2.270340919494629, -0.5866628289222717, -5.04929780960083]","[5.5523136952741226, 5.317203674438293, 2.9367104400869106, 2.2630520018021, 1.995335428085908, 2.1556521837891713, 1.9458697191475247, 4.846532254561755, 1.3494050084987794, 2.866859059271583, 3.0303899825141922, 1.7448790752080283, 2.1304767767930546]","[0.32522495971682036, -1.1497616816466134, 0.9162586782256291, 0.8800807470593839, -0.3396549935888734, -1.1141933806707638, -0.5576349362494999, -1.9340598774930484, -0.9826761748341574, -0.13424316911960216, -1.4086716000147697, -0.13487981971045437, 0.5503380679318175]",adrso122.mp3
903.7015380859375,654.08740234375,117.45383522727273,0.7142449541712161,1925.3525038109035,2356.9435828634455,4207.366958580113,"[-346.6905822753906, 111.90969848632812, 9.714271545410156, 12.7498779296875, -4.590409278869629, 6.035818576812744, -8.382438659667969, -2.7373268604278564, -5.504462242126465, -1.9917601346969604, -7.421148777008057, -1.4088093042373657, -7.878708839416504]","[2.3294771484357266, 7.112388493068725, 2.594570784116371, 5.082955352096485, 5.558952116289332, 3.493978482097929, 3.1226343770424547, 2.880245376065962, 2.101272111910167, 2.1212419779857763, 4.901380937460437, 1.6698575507111215, 2.680194912292431]","[0.1117014292717064, -2.164622793296657, 0.5617217240784484, 0.6102495061333898, -1.0791457383728298, -0.9198529986245478, -0.9799308027172564, -1.2132252071349, -1.4125517061840966, 0.5218993447955792, -1.641967876803094, -0.034635656555159405, -0.04237376229477721]",adrso123.mp3
705.3471069335938,792.672119140625,123.046875,0.5587102818330861,1260.724099257467,1931.9315772566727,2435.919935926259,"[-324.1348876953125, 138.19912719726562, 24.474611282348633, 21.032432556152344, 7.375128746032715, 5.772926330566406, 1.2772865295410156, 5.675508975982666, 2.2117230892181396, 1.1811470985412598, -0.2599136531352997, 0.9086742401123047, -4.366104602813721]","[0.0274945432252105, 0.6205605453062275, 0.9595473833501282, 2.462561229062188, 2.6065790925227033, 0.55264607356875, 0.21266512990141706, 1.0914827863937502, 1.0973601990148616, 0.8515557094240944, 0.5923613404220998, 0.7021903982846665, 0.6271369283700907]","[0.8028118677402101, -0.08351178219136488, -0.7711968322514162, -0.026876543381304043, -1.537109166076814, -0.9785858886398454, -0.9452954581967864, -1.0135435956275418, -0.084658227567428, -0.43570518000651365, -0.11802728384001336, 0.3548260339139835, -0.3486802842839208]",adrso124.mp3
839.2319946289062,829.85302734375,135.99917763157896,0.555610191160562,1512.5052736320217,2097.274783950553,3158.894729614258,"[-430.9030456542969, 130.63026428222656, 23.823537826538086, 19.147069931030273, 0.18069928884506226, 0.18128395080566406, -2.785889148712158, -3.1391711235046387, -3.5080881118774414, 1.4501405954360962, -3.6276049613952637, -3.996117115020752, -4.710108757019043]","[0.7800915312732273, -0.17771109267451335, 2.0737812542846896, 1.4585916627461168, 1.9368764461380188, 0.8937880798680413, 0.254836019066361, 0.9393848529366684, 1.6988447688008872, 0.7092732721804795, 0.0011527832347333344, 0.35559459959079565, 0.6223453843715552]","[0.8956433848150248, 0.018791407943293426, -1.003656562058226, 0.19770732134672184, -1.1831422556170488, -0.7257122730262817, -0.6453653618966895, -0.4549775825492161, -0.6075571530167169, -0.14337266024294323, -0.4276777889036023, -0.6294139573342832, -0.30316905830711527]",adrso125.mp3
